
"TA2ID;English;Latin;Français;Español;Portugues;Italiano;Parsi"
"4192;Posterior intercostal artery;Arteria intercostalis posterior;Artère intercostale postérieure;Arteria intercostal posterior;Artéria intercostal posterior;Arteria intercostale posteriore;سرخرگ بین نده ای پسی"
"4193;Dorsal branch of posterior intercostal artery;Ramus dorsalis arteriae intercostalis posterioris;Branche dorsale de l'artère intercostale postérieure;Rama dorsal de la arteria intercostal posterior;Ramo dorsal da artéria intercostal posterior;Ramo dorsale dell'arteria intercostale posteriore;شاخه پشتی سرخرگ بین دنده ای پسی"
"4194;Medial dorsal cutaneous branch-posterior intercostal artery;Ramus cut. dorsalis medialis arteriae intercostalis post.;Br. cutanées dorsales médiales de l'artère intercostale post.;Rr. cutáneas dorsales mediales-arteria intercostal posterior;Ramo cutâneo dorsal medial da artéria intercostal posterior;Ramo cutaneo dorsale mediale;شاخه پشتی درونی پوستی سرخرگ بین دنده ای پسی"
"4195;Lateral dorsal cutaneous branch-posterior intercostal artery;Ramus cut. dorsalis lateralis arteriae intercostalis post.;Branche cutanée dorsale lat.-artère intercostale post.;Rama cutánea dorsal lateral-arteria intercostal posterior;Ramo cutâneo dorsal lateral da artéria intercostal posterior;Ramo cutaneo dorsale laterale;شاخه پشتی بیرونی پوستی سرخرگ بین دنده ای پسی"
"4196;Spinal branch of posterior intercostal artery;Ramus spinalis arteriae intercostalis posterioris;Branche spinale de l'artère intercostale postérieure;Rama espinal de la arteria intercostal posterior;Ramo espinhal da artéria intercostal posterior;Ramo spinale dell'arteria intercostale posteriore;شاخه مازه ای سرخرگ بین دنده ای پسی"
"4197;Collateral branch of posterior intercostal artery;Ramus collateralis arteriae intercostalis posterioris;Branche collatérale de l'artère intercostale postérieure;Rama colateral de la arteria intercostal posterior;Ramo colateral da artéria intercostal posterior;Ramo collaterale dell'arteria intercostale posteriore;شاخه کناری سرخرگ بین دنده ای پسی"
"4198;Lateral cutaneous branch of posterior intercostal artery;Ramus cutaneus lateralis arteriae intercostalis posterioris;Branche cutanée latérale de l'artère intercostale postérieure;Rama cutánea lateral de la arteria intercostal posterior;Ramo cutâneo lateral da artéria intercostal posterior;Ramo cutaneo laterale dell'arteria intercostale posteriore;شاخه پوستی بیرونی سخرگ بین دنده ای پسی"
"4199;Lateral mammary branches of posterior intercostal artery;Rami mammarii latérales arteriae intercostalis posterioris;Branches mammaires latérales- artère intercostale post.;Ramas mamarias laterales de la arteria intercostal posterior;Ramos mamários laterais da artéria intercostal posterior;Rami mammari laterali dell'arteria intercostale posteriore;شاخه های پستانی بیذونی سرخرگ بین دنده ای پسی"
"4200;(Aberrant artery);(Arteria aberrans);(Artère aberrante);(Arteria aberrante);(Artéria aberrante);(Arteria aberrante);سرخرگ نابجا"
"4201;Superior phrenic arteries;Arteriae phrenicae superiores;Artères phréniques supérieures;Arterias frénicas superiores;Artérias frênicas superiores;Arterie freniche superiori;سرخرگ های میان پرده ای بالایی"
"4202;Subcostal artery;Arteria subcostalis;Artère subcostale;Arteria subcostal;Artéria subcostal;Arteria sottocostale;سرخرگ زیر دنده ای"
"4203;Dorsal branch of subcostal artery;Ramus dorsalis arteriae subcostalis;Branche dorsale de l'artère subcostale;Rama dorsal de la arteria subcostal;Ramo dorsal da artéria subcostal;Ramo dorsale dell'arteria sottocostale;شاخه پشتی سرخرگ زیر دنده ای"
"4204;Spinal branch of subcostal artery;Ramus spinalis arteriae subcostalis;Branche spinale de l'artère subcostale;Rama espinal de la arteria subcostal;Ramo espinhal do subcostal;Ramo spinale dell'arteria sottocostale;شاخه مازه ای سرخرگ زیر دنده ای"
"4205;Abdominal aorta;Aorta abdominalis;Aorte abdominale;Aorta abdominal;Aorta abdominal;Aorta addominale;ابرسرخرگ شکمی"
"4206;Inferior phrenic artery;Arteria phrenica inferior;Artère phrénique inférieure;Arteria frénica inferior;Artéria frênica inferior;Arteria frenica inferiore;سرخرگ میان پرده ای پایینی"
"4207;Superior suprarenal arteries;Arteriae suprarénales superiores;Artères surrénales supérieures;Arterias suprarrenales superiores;Artérias supra-renais superiores;Arterie surrenali superiori;سرخرگ های زبرگرده ای بالایی"
"4208;Lumbar arteries;Arteriae lumbales;Artères lombaires;Arterias lumbares;Artérias lombares;Arterie lombari;سرخرگ های کمری"
"4209;Dorsal branch of lumbar arteries;Ramus dorsalis arteriae lumbalis;Branche dorsale des artères lombaires;Rama dorsal de las arterias lumbares;Ramo dorsal das artérias lombares;Ramo dorsale delle arterie lombari;شاخه های پشتی سرخرگ های کمری"
"4210;Spinal branch of lumbar artery;Ramus spinalis arteriae lumbalis;Branches spinales des artère lombaires;Rama espinal de la arteria lumbar;Ramo espinhal da artéria lombar;Ramo spinale dell'arteria lombare;شاخه مازه ای سرخرگ کمری"
"4211;Coeliac trunk;Truncus coeiiacus;Tronc coeliaque;Tronco celiaco;Tronco celíaco;Tronco celiaco;تنه خورشیدی"
"4212;Left gastric artery;Arteria gastrica sinistra;Artère gastrique gauche;Arteria gástrica izquierda;Artéria gástrica esquerda;Arteria gastrica sinistra;سرخرگ گراپی چپ"
"4213;Oesophageal branch of lumbar artery;Rami oesophagei arteriae gastricae sinistrae;Branche oesophagienne de l'artère lombaire;Rama esofágica de la arteria lumbar;Ramo esofágico da artéria lombar;Ramo esofageo dell'arteria lombare;شاخه سرخ نایی سرخرگ کمری"
"4214;Common hepatic artery;Arteria hepatica communis;Artère hépatique commune;Arteria hepática común;Artéria hepática comum;Arteria epatica comune;سرخرگ هموند جگری"
"4215;Gastroduodenal artery;Arteria gastroduodenalis;Artère gastroduodénale;Arteria gastroduodenal;Artéria gastroduodenal;Arteria gastroduodenale;سرخرگ گراپی- دوازدهه ای"
"4216;(Supraduodenal artery);(Arteria supraduodenalis);(Artère supraduodénale);(Arteria supraduodenal);(Artéria supraduodenal);(Arteria sopraduodenale);سرخرگ بالای دوازدهه ای"
"4217;Posterior superior pancreaticoduodenal artery;Arteria pancreaticoduodenalis superior posterior;Artère pancréaticoduodénale postérosupérieure;Arteria pancreaticoduodenal superior posterior;Artéria pancreaticoduodenal posterosuperior;Arteria pancreaticoduodenale superiore posteriore;سرخرگ خوشگوشتی- دوازدهه ای- بالایی پسی"
"4218;Pancreatic branches of pos. sup. pancreaticoduodenal art.;Rami pancreatici arteriae pancreaticoduodenalis sup. Post.;Branches pancréatiques-art. Pancréaticoduodénale post.-sup.;Rr. pancreáticas de la arteria pancreatoduodenal sup. post.;Ramos pancreáticos da artéria pancreaticoduodenal sup. post.;Rami pancreatici;شاخه های خوشگوشتی پسی بالایی سرخرگ خوشگوشتی - دوازدهه ای"
"4219;Duodenal branches of post. sup. pancreaticoduodenal art.;Rami duodenales arteriae pancreaticoduodenalis sup. Post.;Branches duodénales-art. pancréaticoduodénale post.-sup.;R. duodenales de la arteria pancreaticoduodenal sup. post.;Ramos duodenais da artéria pancreaticoduodenal sup. post.;Rami duodenali;شاخه های دوازدهه ای پسی بالایی سرخرگ خوشگوشتی- دوازدهه ای"
"4220;Retroduodenal arteries;Arteriae retroduodenales;Artères rétroduodénales;Arterias retroduodenales;Artérias retroduodenais;Arterie retroduodenali;سرخرگ های پشت دوازدهه ای"
"4221;Right gastro-omental artery;Arteria gastroomentalis dextra;Artère gastro-omentale droite;Arteria gastroomental derecha;Artéria gastro-omental direita;Arteria gastroepiploica destra;سرخرگ گراپی- چادرینه ای راست"
"4222;Gastric branches of right gastro-omental artery;Rami gastrici arteriae gastroomentalis dextrae;Branches gastriques de l'artère gastro-omentale droite;Ramas gástricas de la arteria gastroomental derecha;Ramos gástricos da artéria gastro-omental direita;Rami gastrici dell'arteria gastroepiploica destra;شاخه های گراپی سرخرگ گراپی- چادرینه ای راست"
"4223;Omental branches of right gastro-omental artery;Rami omentales arteriae gastroomentalis dextrae;Branches omentales de l'artère gastro-omentale droite;Ramas omentales de la arteria gastroomental derecha;Ramos omentais da artéria gastro-omental direita;Rami epiploici dell'arteria gastroepiploica destra;شاخه های چادرینه ای سرخرگ گراپی- چادرینه ای راست"
"4224;Arterior superior pancreaticoduodenal artery;Arteria pancreaticoduodenalis superior anterior;Artère pancréaticoduodénale antéro-supérieure;Arteria pancreaticoduodenal anterior superior;Artéria pancreaticoduodenal superior arterior;Arteria pancreaticoduodenale superiore anteriore;سرخرگ پیشی- بالایی خوشگوشتی- دوازدهه ای"
"4225;Pancreatic branches of ant. sup. pancreaticoduodenal artery;Rami pancreatici arteriae pancreaticoduodenalis sup. Ant.;Branches pancréatiques de l'artère pancréaticoduodénale sup.;Rr. pancreáticas de la a. pancreatoduodenal anterior superior;Ramos pancreáticos da artéria pancreaticoduodenal sup. Ant.;Rami pancreatici;شاخه های خوشگوشتی پیشی- بالایی سرخرگ خوشگوشتی- دوازدهه ای"
"4226;Duodenal branches of ant. sup. pancreaticoduodenal artery;Rami duodenales arteriae pancreaticoduodenalis sup. Ant.;Branches duodénales-artère pancréaticoduodénale ant.-sup.;Rr. duodenales de la art. pancreaticoduodenal ant. superior;Ramos duodenais da artéria pancreaticoduodenal sup. Ant.;Rami duodenali;شاخه های دوازدهه ای پیشی بالایی سرخرگ خوشگوشتی -دوازدهه ای"
"4227;Proper hepatic artery;Arteria hepatica propria;Artère hépatique propre;Arteria hepática propia;Artéria hepática própria;Arteria epatica propria;سرخرگ جگری ویژه"
"4228;Right gastric artery;Arteria gastrica dextra;Artère gastrique droite;Arteria gástrica derecha;Artéria gástrica direita;Arteria gastrica destra;سرخرگ گراپی راست"
"4229;Right hepatic artery;Arteria hepatica dextra;Artère hépatique droite;Arteria hepática derecha;Artéria hepática direita;Arteria epatica destra;سرخرگ جگری راست"
"4230;Cystic artery;Arteria cystica;Artère cystique;Arteria cística;Artéria cística;Arteria cistica;سرخرگ کیسه زردآب"
"4231;Right artery of caudate lobe;Arteria dextra lobi caudati;Artère droite du lobe caudé;Arteria derecha del lóbulo caudado;Artéria direita do lobo caudado;Arteria destra del lobo caudato;سرخرگ آویز دمی جگر"
"4232;Anterior segmental artery of liver;Arteria segmenti anterioris hepatis;Artère segmentaire antérieure du foie;Arteria segmentaria anterior del hígado;Artéria segmentar anterior do fígado;Arteria del segmento anteriore;سرخرگ تکه پیشی جگر"
"4233;Posterior segmental artery of liver;Arteria segmenti posterions hepatis;Artère segmentaire postérieure du foie;Arteria segmentaria posterior del hígado;Artéria segmentar posterior do fígado;Arteria del segmento posteriore;سرخرگ تکه پسی جگر"
"4234;Left hepatic artery;Arteria hepatica sinistra;Artère hépatique gauche;Arteria hepática izquierda;Artéria hepática esquerda;Arteria epatica sinistra;سرخرگ جگری چپ"
"4235;Left artery of caudate lobe;Arteria sinistra lobi caudati;Artère gauche du lobe caudé;Arteria izquierda del lóbulo caudado;Artéria esquerda do lobo caudado;Arteria sinistra del lobo caudato;سرخرگ چپ آویز دمی"
"4236;Medial segmental artery of liver;Arteria segmenti medialis hepatis;Artère segmentaire médiale du foie;Arteria segmentaria medial del hígado;Artéria segmentar medial do fígado;Arteria del segmento mediale;سرخرگ تکه درونی جگر"
"4237;Lateral segmental artery of liver;Arteria segmenti lateralis hepatis;Artère segmentaire latérale du foie;Arteria segmentaria lateral del hígado;Artéria segmentar lateral do fígado;Arteria del segmento laterale;سرخرگ تکه ی بیرونی جگر"
"4238;Intermediate branch of left hepatic artery;Ramus intermedius arteriae hepaticae sinistrae;Branche intermédiaire de l'artère hépatique gauche;Rama intermedia de la arteria hepática izquierda;Ramo intermediário da artéria hepática esquerda;Ramo intermedio dell'arteria epatica sinistra;شاخه بینابینی سرخرگ جگری چپ"
"4239;Splenic artery;Arteria splenica;Artère splénique;Arteria esplénica;Arteria lienalis;Arteria lienale;سرخرگ سپرزی"
"4240;Pancreatic branches of splenic artery;Rami pancreatici arteriae splenicae;Branches pancréatiques de l'artère splénique;Ramas pancreáticas del la arteria esplénica;Ramos pancreáticos do baço;Rami pancreatici dell'arteria lienale;شاخه های خوشگوشتی سرخرگ سپرزی"
